Name,Duration From,Duration To,Observation 1 City,Observation 1 Street,Observation 1 Postal Code,Observation 1 Coordinates,Observation 2 City,Observation 2 Street,Observation 2 Postal Code,Observation 2 Coordinates,Distance(meters),Duration(seconds),NDT,Road Type
trafficData158324.csv,2014-02-13 11:30:00,2014-06-09 05:35:00,Hinnerup,Århusvej 72,8382,"56.23172069428216, 10.104986076057457",Hinnerup,Århusvej 0,8382,"56.22579478256016, 10.116589665412903",1030,52,71,MAJOR_ROAD
trafficData158355.csv,2014-02-13 11:30:00,2014-06-09 05:35:00,Hinnerup,Århusvej 0,8382,"56.22579478256016, 10.116589665412903",Hinnerup,Østjyske Motorvej 5,8382,"56.21740644105506, 10.10702759027481",1195,39,110,MAJOR_ROAD
trafficData158386.csv,2014-02-13 11:30:00,2014-06-09 05:35:00,Hinnerup,Århusvej 72,8382,"56.23172069428216, 10.104986076057457",Aarhus,Søftenvej 0,8200,"56.2149789163549, 10.13969570304107",2895,148,70,MAJOR_ROAD
trafficData158415.csv,2014-02-13 11:30:00,2014-06-09 05:35:00,Aarhus,Søftenvej 0,8200,"56.21508593264829, 10.13978019262504",Hinnerup,Århusvej 72,8382,"56.23181760050895, 10.105109457672143",2880,148,70,MAJOR_ROAD
trafficData158446.csv,2014-02-13 11:30:00,2014-06-09 05:35:00,Tilst,Østjyske Motorvej 0,8381,"56.21731711429131, 10.10711200000003",Hinnerup,Nordjyske Motorvej 0,8382,"56.23490211108693, 10.12519614484404",2345,75,113,MAJOR_ROAD
trafficData158475.csv,2014-02-13 11:30:00,2014-06-09 05:35:00,Hinnerup,Nordjyske Motorvej 0,8382,"56.23489759702643, 10.125013142824173",Hinnerup,Østjyske Motorvej 0,8382,"56.21740644105506, 10.10702759027481",2335,75,112,MAJOR_ROAD
trafficData158505.csv,2014-02-13 11:30:00,2014-06-09 05:35:00,Aarhus,Søftenvej 0,8200,"56.21508593264829, 10.13978019262504",Hinnerup,Århusvej 0,8382,"56.22579478256016, 10.116589665412903",2065,106,70,MAJOR_ROAD
trafficData158536.csv,2014-02-13 11:30:00,2014-06-09 05:35:00,Hinnerup,Nordjyske Motorvej 0,8382,"56.23489759702643, 10.125013142824173",Aarhus,15 0,8200,"56.21385651069573, 10.144907008598352",3255,108,109,MAJOR_ROAD
trafficData158565.csv,2014-02-13 11:30:00,2014-06-09 05:35:00,Aarhus,15 0,8200,"56.21399075104399, 10.145073305557275",Hinnerup,Nordjyske Motorvej 0,8382,"56.23490211108693, 10.12519614484404",3030,101,108,MAJOR_ROAD
trafficData158595.csv,2014-02-13 11:30:00,2014-06-09 05:35:00,Tilst,Østjyske Motorvej 0,8381,"56.21731711429131, 10.10711200000003",Aarhus,15 0,8200,"56.21385651069573, 10.144907008598352",2850,93,110,MAJOR_ROAD
trafficData158624.csv,2014-02-13 11:30:00,2014-06-09 05:35:00,Aarhus,15 0,8200,"56.21399075104399, 10.145073305557275",Hinnerup,Østjyske Motorvej 0,8382,"56.21740644105506, 10.10702759027481",3655,122,108,MAJOR_ROAD
trafficData158655.csv,2014-02-13 11:30:00,2014-06-09 05:35:00,Aarhus,15 0,8200,"56.21385651069573, 10.144907008598352",Lystrup,Djurslandmotorvejen 0,8520,"56.22521120818609, 10.246299305557386",6715,219,110,MAJOR_ROAD
trafficData158684.csv,2014-02-13 11:30:00,2014-06-09 05:35:00,Lystrup,Djurslandmotorvejen 0,8520,"56.22537224883195, 10.246154466270468",Aarhus,15 0,8200,"56.21399075104399, 10.145073305557275",6695,219,110,MAJOR_ROAD
trafficData158715.csv,2014-02-13 11:30:00,2014-06-09 05:35:00,Aarhus,15 0,8200,"56.21385651069573, 10.144907008598352",Aarhus,Søftenvej 0,8200,"56.20852026816215, 10.161038385250095",1175,41,103,MAJOR_ROAD
trafficData158744.csv,2014-02-13 11:30:00,2014-06-09 05:35:00,Aarhus,Søftenvej 0,8200,"56.208646307573304, 10.161157250404358",Aarhus,15 0,8200,"56.21399075104399, 10.145073305557275",1220,47,93,MAJOR_ROAD
trafficData158776.csv,2014-02-13 11:30:00,2014-06-09 05:35:00,Aarhus,Randersvej 311,8200,"56.21831017223658, 10.167189431877205",Aarhus,Randersvej 0,8200,"56.21071820426365, 10.173023480985648",920,54,61,MAJOR_ROAD
trafficData158805.csv,2014-02-13 11:30:00,2014-06-09 05:35:00,Aarhus,Randersvej 294,8200,"56.210756242190286, 10.173161614749915",Aarhus,Randersvej 311,8200,"56.21831017223658, 10.167189431877205",920,54,61,MAJOR_ROAD
trafficData158836.csv,2014-02-13 11:30:00,2014-06-09 05:35:00,Aarhus,Randersvej 0,8200,"56.21071820426365, 10.173023480985648",Tilst,Viborgvej 143,8381,"56.20391, 10.175128",1195,53,81,MAJOR_ROAD
trafficData158865.csv,2014-02-13 11:30:00,2014-06-09 05:35:00,Aarhus,Søftenvej 294,8200,"56.20417258212644, 10.175406949737521",Aarhus,Randersvej 294,8200,"56.210756242190286, 10.173161614749915",920,41,81,MAJOR_ROAD
trafficData158895.csv,2014-02-13 11:30:00,2014-06-09 05:35:00,Aarhus,Søftenvej 0,8200,"56.2149789163549, 10.13969570304107",Aarhus,Søftenvej 0,8200,"56.20852026816215, 10.161038385250095",1505,77,70,MAJOR_ROAD
trafficData158924.csv,2014-02-13 11:30:00,2014-06-09 05:35:00,Aarhus,Søftenvej 0,8200,"56.20869704245814, 10.161186577298167",Aarhus,Søftenvej 0,8200,"56.21508593264829, 10.13978019262504",1555,79,71,MAJOR_ROAD
trafficData158954.csv,2014-02-13 11:30:00,2014-06-09 05:35:00,Aarhus,Søftenvej 0,8200,"56.20417258212644, 10.175406949737521",Aarhus,Søftenvej 0,8200,"56.20869704245814, 10.161186577298167",1030,46,81,MAJOR_ROAD
trafficData158983.csv,2014-02-13 11:30:00,2014-06-09 05:35:00,Aarhus,Søftenvej 0,8200,"56.20852026816215, 10.161038385250095",Tilst,Viborgvej 143,8381,"56.20391, 10.175128",1030,46,81,MAJOR_ROAD
trafficData159014.csv,2014-02-13 11:30:00,2014-06-09 05:35:00,Tilst,Viborgvej 143,8381,"56.20391, 10.175128",Aarhus,Randersvej 0,8200,"56.19920218884512, 10.182238219573946",700,31,81,MAJOR_ROAD
trafficData159043.csv,2014-02-13 11:30:00,2014-06-09 05:35:00,Aarhus,Randersvej 0,8200,"56.19922307868954, 10.182444749668093",Aarhus,Søftenvej 0,8200,"56.20417258212644, 10.175406949737521",713,37,69,MAJOR_ROAD
trafficData171572.csv,2014-02-13 11:30:00,2014-06-09 05:35:00,Hinnerup,Århusvej 0,8382,"56.22579478256016, 10.116589665412903",Hinnerup,Østjyske Motorvej 0,8382,"56.21740644105506, 10.10702759027481",1193,53,81,MAJOR_ROAD
trafficData171969.csv,2014-02-13 11:30:00,2014-06-09 05:35:00,Aarhus,15 0,8200,"56.21399075104399, 10.145073305557275",Hinnerup,Østjyske Motorvej 0,8382,"56.21740644105506, 10.10702759027481",3640,122,107,MAJOR_ROAD
trafficData172156.csv,2014-02-13 11:30:00,2014-06-09 05:35:00,Aarhus,15 0,8200,"56.21399075104399, 10.145073305557275",Hinnerup,Århusvej 0,8382,"56.22579478256016, 10.116589665412903",2643,106,90,MAJOR_ROAD
trafficData172329.csv,2014-02-13 11:30:00,2014-06-09 05:35:00,Hinnerup,Nordjyske Motorvej 0,8382,"56.23489759702643, 10.125013142824173",Aarhus,Søftenvej 0,8200,"56.2149789163549, 10.13969570304107",3132,125,90,MAJOR_ROAD
trafficData172602.csv,2014-02-13 11:30:00,2014-06-09 05:35:00,Aarhus,Søftenvej 0,8200,"56.208646307573304, 10.161157250404358",Aarhus,15 0,8200,"56.21399075104399, 10.145073305557275",1945,119,59,STREET
trafficData173011.csv,2014-02-13 11:30:00,2014-06-09 05:35:00,Aarhus,Søftenvej 0,8200,"56.21508593264829, 10.13978019262504",Hinnerup,Århusvej 0,8382,"56.22579478256016, 10.116589665412903",2061,145,51,ROAD
trafficData173118.csv,2014-02-13 11:30:00,2014-06-09 05:35:00,Aarhus,Søftenvej 0,8200,"56.2149789163549, 10.13969570304107",Aarhus,Søftenvej 0,8200,"56.20852026816215, 10.161038385250095",1507,60,90,ROAD
trafficData173225.csv,2014-02-13 11:30:00,2014-06-09 05:35:00,Hinnerup,Nordjyske Motorvej 0,8382,"56.23489759702643, 10.125013142824173",Aarhus,15 0,8200,"56.21385651069573, 10.144907008598352",3253,100,117,STREET
trafficData178548.csv,2014-02-13 11:30:00,2014-06-09 05:35:00,Risskov,Grenåvej 0,8240,"56.19371107014121, 10.218878251485876",Risskov,Grenåvej 125,8240,"56.18655111946821, 10.218124775463139",798,60,48,MAJOR_ROAD
trafficData178600.csv,2014-02-13 11:30:00,2014-06-09 05:35:00,Risskov,Grenåvej 126,8240,"56.186546268439095, 10.218303812914883",Risskov,Grenåvej 126,8240,"56.19369241581476, 10.21908612268453",797,65,44,MAJOR_ROAD
trafficData178713.csv,2014-02-13 11:30:00,2014-06-09 05:35:00,Risskov,Grenåvej 125,8240,"56.18655111946821, 10.218124775463139",Risskov,Grenåvej 105,8240,"56.18290049276627, 10.21780255092608",406,34,43,MAJOR_ROAD
trafficData178739.csv,2014-02-13 11:30:00,2014-06-09 05:35:00,Risskov,Grenåvej 105,8240,"56.18290049276627, 10.217978235616556",Risskov,Grenåvej 126,8240,"56.186546268439095, 10.218303812914883",406,31,47,MAJOR_ROAD
trafficData178767.csv,2014-02-13 11:30:00,2014-06-09 05:35:00,Risskov,Grenåvej 105,8240,"56.18290049276627, 10.21780255092608",Aarhus,Dronning Margrethes Vej 97,8200,"56.17540521083046, 10.221176473541277",881,84,38,MAJOR_ROAD
trafficData178793.csv,2014-02-13 11:30:00,2014-06-09 05:35:00,Aarhus,Dronning Margrethes Vej 97,8200,"56.175432085860464, 10.221273033065813",Risskov,Grenåvej 105,8240,"56.18290049276627, 10.217978235616556",877,78,40,MAJOR_ROAD
trafficData178821.csv,2014-02-13 11:30:00,2014-06-09 05:35:00,Aarhus,Dronning Margrethes Vej 97,8200,"56.17540521083046, 10.221176473541277",Aarhus,Skovvejen 67,8000,"56.16631645387974, 10.218120143516558",1043,99,38,MAJOR_ROAD
trafficData178847.csv,2014-02-13 11:30:00,2014-06-09 05:35:00,Aarhus,Skovvejen 67,8000,"56.166317200585326, 10.218226090772646",Aarhus,Dronning Margrethes Vej 97,8200,"56.175432085860464, 10.221273033065813",1050,97,39,MAJOR_ROAD
trafficData178875.csv,2014-02-13 11:30:00,2014-06-09 05:35:00,Aarhus,Skovvejen 67,8000,"56.16631645387974, 10.218120143516558",Aarhus,Kystvejen 59,8000,"56.161597269074186, 10.215389695770227",558,66,30,MAJOR_ROAD
trafficData178901.csv,2014-02-13 11:30:00,2014-06-09 05:35:00,Aarhus,Kystvejen 59,8000,"56.161597269074186, 10.215389695770227",Aarhus,Skovvejen 67,8000,"56.166317200585326, 10.218226090772646",559,59,34,MAJOR_ROAD
trafficData178929.csv,2014-02-13 11:30:00,2014-06-09 05:35:00,Aarhus,Kystvejen 59,8000,"56.161597269074186, 10.215389695770227",Aarhus,Spanien 63,8000,"56.14892750591274, 10.209599775463175",1489,199,27,MAJOR_ROAD
trafficData178955.csv,2014-02-13 11:30:00,2014-06-09 05:35:00,Aarhus,Spanien 63,8000,"56.14892750591274, 10.209599775463175",Aarhus,Kystvejen 59,8000,"56.161597269074186, 10.215389695770227",1492,220,24,MAJOR_ROAD
trafficData178983.csv,2014-02-13 11:30:00,2014-06-09 05:35:00,Aarhus,Spanien 63,8000,"56.14892750591274, 10.209599775463175",Aarhus,Strandvejen 36,8000,"56.14472622987757, 10.208600965029746",472,42,40,MAJOR_ROAD
trafficData179009.csv,2014-02-13 11:30:00,2014-06-09 05:35:00,Aarhus,Strandvejen 36,8000,"56.144719132186395, 10.20872971106246",Aarhus,Spanien 63,8000,"56.14892750591274, 10.209599775463175",473,49,35,MAJOR_ROAD
trafficData179038.csv,2014-02-13 11:30:00,2014-06-09 05:35:00,Aarhus,Marselis Boulevard 15,8000,"56.14063267124548, 10.1989185595246",Aarhus,Marselis Boulevard 0,8000,"56.14171141881423, 10.204415905418273",361,36,36,MAJOR_ROAD
trafficData179064.csv,2014-02-13 11:30:00,2014-06-09 05:35:00,Aarhus,Marselis Boulevard 0,8000,"56.141823496238665, 10.204370307865133",Aarhus,Marselis Boulevard 50,8000,"56.1407940671622, 10.198852845403735",361,31,42,MAJOR_ROAD
trafficData179093.csv,2014-02-13 11:30:00,2014-06-09 05:35:00,Aarhus,Marselis Boulevard 135,8000,"56.13959744418457, 10.186632644180236",Aarhus,Marselis Boulevard 174,8000,"56.13962771141822, 10.177235595245293",583,41,51,MAJOR_ROAD
trafficData179119.csv,2014-02-13 11:30:00,2014-06-09 05:35:00,Aarhus,Haveforening Af 1918 4,8000,"56.13953206657349, 10.177203408737114",Aarhus,Marselis Boulevard 135,8000,"56.139477887997344, 10.186664830688414",585,46,46,MAJOR_ROAD
trafficData179148.csv,2014-02-13 11:30:00,2014-06-09 05:35:00,Risskov,Vejlby Ringvej 0,8240,"56.187071255964284, 10.212341355819717",Aarhus,Vejlby Ringvej 20,8200,"56.1833360361296, 10.200700790178303",832,57,53,MAJOR_ROAD
trafficData179174.csv,2014-02-13 11:30:00,2014-06-09 05:35:00,Aarhus,Vejlby Ringvej 20,8200,"56.18324423193787, 10.200790644180302",Risskov,Vejlby Ringvej 20,8240,"56.18696229571611, 10.212459373016372",833,54,56,MAJOR_ROAD
trafficData179202.csv,2014-02-13 11:30:00,2014-06-09 05:35:00,Aarhus,Vejlby Ringvej 20,8200,"56.1833360361296, 10.200700790178303",Aarhus,Hasle Ringvej 20,8200,"56.181459995226994, 10.192792014715224",533,59,33,MAJOR_ROAD
trafficData179228.csv,2014-02-13 11:30:00,2014-06-09 05:35:00,Aarhus,Hasle Ringvej 138,8200,"56.181353258286634, 10.192906008598356",Aarhus,Vejlby Ringvej 20,8200,"56.18324423193787, 10.200790644180302",532,50,38,MAJOR_ROAD
trafficData179256.csv,2014-02-13 11:30:00,2014-06-09 05:35:00,Aarhus,Hasle Ringvej 0,8200,"56.181459995226994, 10.192792014715224",Aarhus,Hasle Ringvej 0,8200,"56.17871060412596, 10.184485323907893",598,43,50,MAJOR_ROAD
trafficData179282.csv,2014-02-13 11:30:00,2014-06-09 05:35:00,Aarhus,Hasle Ringvej 0,8200,"56.178623267668705, 10.18461071717934",Aarhus,Hasle Ringvej 138,8200,"56.181353258286634, 10.192906008598356",597,34,63,MAJOR_ROAD
trafficData179310.csv,2014-02-13 11:30:00,2014-06-09 05:35:00,Aarhus,Hasle Ringvej 0,8200,"56.17871060412596, 10.184485323907893",Aarhus,Hasle Ringvej 0,8210,"56.17505006362324, 10.171526038028787",906,66,49,MAJOR_ROAD
trafficData179336.csv,2014-02-13 11:30:00,2014-06-09 05:35:00,Aarhus,Hasle Ringvej 0,8210,"56.174917180024806, 10.171611868717264",Aarhus,Hasle Ringvej 0,8200,"56.178623267668705, 10.18461071717934",911,65,50,MAJOR_ROAD
trafficData179364.csv,2014-02-13 11:30:00,2014-06-09 05:35:00,Aarhus,Hasle Ringvej 0,8210,"56.17505006362324, 10.171526038028787",Aarhus,Hasle Ringvej 27,8210,"56.17312782176926, 10.161757688325906",641,43,54,MAJOR_ROAD
trafficData179390.csv,2014-02-13 11:30:00,2014-06-09 05:35:00,Aarhus,Hasle Ringvej 36,8210,"56.17304495205962, 10.161823402446771",Aarhus,Hasle Ringvej 36,8210,"56.174917180024806, 10.171611868717264",641,41,56,MAJOR_ROAD
trafficData179418.csv,2014-02-13 11:30:00,2014-06-09 05:35:00,Aarhus,Hasle Ringvej 27,8210,"56.17312782176926, 10.161757688325906",Aarhus,Åby Ringvej 27,8210,"56.16798814878688, 10.151387677246134",872,67,47,MAJOR_ROAD
trafficData179444.csv,2014-02-13 11:30:00,2014-06-09 05:35:00,Aarhus,Åby Ringvej 36,8210,"56.167867187555736, 10.1515794551907",Aarhus,Hasle Ringvej 36,8210,"56.17304495205962, 10.161823402446771",868,67,47,MAJOR_ROAD
trafficData180547.csv,2014-02-13 11:30:00,2014-06-09 05:35:00,Aarhus,Åby Ringvej 0,8210,"56.16798814878688, 10.151387677246134",Aarhus,Åby Ringvej 0,8230,"56.1601908856982, 10.143257948409996",1020,75,49,MAJOR_ROAD
trafficData180573.csv,2014-02-13 11:30:00,2014-06-09 05:35:00,Aarhus,Åby Ringvej 0,8230,"56.16018043015113, 10.143520804893456",Aarhus,Åby Ringvej 0,8210,"56.167867187555736, 10.1515794551907",1008,67,54,MAJOR_ROAD
trafficData180601.csv,2014-02-13 11:30:00,2014-06-09 05:35:00,Aarhus,Åby Ringvej 0,8230,"56.1601908856982, 10.143257948409996",Aarhus,Viby Ringvej 0,8230,"56.148158423711955, 10.149694601188685",1462,101,52,MAJOR_ROAD
trafficData180627.csv,2014-02-13 11:30:00,2014-06-09 05:35:00,Aarhus,Viby Ringvej 0,8230,"56.148242094184255, 10.149874309192683",Aarhus,Åby Ringvej 0,8230,"56.16018043015113, 10.143520804893456",1450,108,48,MAJOR_ROAD
trafficData180655.csv,2014-02-13 11:30:00,2014-06-09 05:35:00,Aarhus,Viby Ringvej 0,8230,"56.148158423711955, 10.149694601188685",Aarhus,Viby Ringvej 104,8230,"56.1404960893661, 10.154132957008414",913,58,57,MAJOR_ROAD
trafficData180681.csv,2014-02-13 11:30:00,2014-06-09 05:35:00,Aarhus,Viby Ringvej 104,8230,"56.14051551675728, 10.154338145998054",Aarhus,Viby Ringvej 104,8230,"56.148242094184255, 10.149874309192683",920,59,56,MAJOR_ROAD
trafficData180709.csv,2014-02-13 11:30:00,2014-06-09 05:35:00,Aarhus,Viby Ringvej 104,8230,"56.1404960893661, 10.154132957008414",Aarhus,Viby Ringvej 104,8260,"56.13199024175818, 10.157454995037142",968,62,56,MAJOR_ROAD
trafficData180735.csv,2014-02-13 11:30:00,2014-06-09 05:35:00,Aarhus,Viby Ringvej 0,8260,"56.13203209461566, 10.157658842922274",Aarhus,Viby Ringvej 104,8230,"56.14051551675728, 10.154338145998054",966,61,57,MAJOR_ROAD
trafficData180764.csv,2014-02-13 11:30:00,2014-06-09 05:35:00,Aarhus,Nordre Ringgade 98,8200,"56.17405423428392, 10.213484466270415",Aarhus,Nordre Ringgade 64B,8200,"56.17243586196818, 10.209219127208598",321,36,32,MAJOR_ROAD
trafficData180790.csv,2014-02-13 11:30:00,2014-06-09 05:35:00,Aarhus,Nordre Ringgade 64B,8200,"56.17235120664372, 10.209275766864721",Aarhus,Nordre Ringgade 98,8200,"56.17405423428392, 10.213484466270415",324,34,34,MAJOR_ROAD
trafficData180818.csv,2014-02-13 11:30:00,2014-06-09 05:35:00,Aarhus,Nordre Ringgade 64B,8200,"56.17243586196818, 10.209219127208598",Aarhus,Nordre Ringgade 3,8000,"56.17122707649042, 10.201380373016264",508,83,22,MAJOR_ROAD
trafficData180844.csv,2014-02-13 11:30:00,2014-06-09 05:35:00,Aarhus,Nordre Ringgade 64B,8000,"56.171122550932225, 10.201447428241636",Aarhus,Nordre Ringgade 64B,8200,"56.17235120664372, 10.209275766864721",505,66,28,MAJOR_ROAD
trafficData180872.csv,2014-02-13 11:30:00,2014-06-09 05:35:00,Aarhus,Nordre Ringgade 3,8000,"56.17122707649042, 10.201380373016264",Aarhus,Vestre Ringgade 61,8200,"56.16945046812791, 10.194338714120931",481,43,40,MAJOR_ROAD
trafficData180898.csv,2014-02-13 11:30:00,2014-06-09 05:35:00,Aarhus,Vestre Ringgade 210,8000,"56.16929516572502, 10.194526468751974",Aarhus,Nordre Ringgade 210,8000,"56.171122550932225, 10.201447428241636",476,43,40,MAJOR_ROAD
trafficData180926.csv,2014-02-13 11:30:00,2014-06-09 05:35:00,Aarhus,Vestre Ringgade 61,8200,"56.16945046812791, 10.194338714120931",Aarhus,Vestre Ringgade 53,8210,"56.163969409207326, 10.185844404928275",813,67,44,MAJOR_ROAD
